fecha,cnae_cod,cnae_nombre,afiliados_medios_reg_general,afiliados_medios_autonomos,afiliados_medios_total
2010-12-01,15,Industria del cuero y del calzado,30632.05,4868.16,35500.21
2010-12-01,16,"Industria de la madera y del corcho, excepto muebles",55798.89,19240.89,75039.78
2010-12-01,17,Industria del papel,42840.05,1639.68,44479.73
2010-12-01,18,Artes gráficas y reproducción de soportes grabados,66782.37,15408.47,82190.84
2010-12-01,19,Coquerías y refino de petróleo,9154,38,9192
2010-12-01,20,Industria química,83317.26,3319.89,86637.15
2010-12-01,21,Fabricación de productos farmacéuticos,42808.68,114.53,42923.21
2010-12-01,22,Fabricación de productos de caucho y plásticos,88885.16,5485.32,94370.48000000001
2010-12-01,23,Fabricación de otros productos minerales,115496.11,11817.79,127313.9
2010-12-01,24,"Metalurgia; fabricación de productos de hierro, acero",84271,10123.42,94394.42
2010-12-01,25,"Fabricación de productos metálicos, excepto maquina.",224971.42,39486.26,264457.68
2010-12-01,26,"Fabricación de productos informáticos, electró. ópticos",32432.89,2316.68,34749.57
2010-12-01,27,Fabricación de material y equipo eléctrico,53726.16,5575.16,59301.32000000001
2010-12-01,28,Fabricación de maquinaria y equipo n.c.o.p.,109051.05,15423.74,124474.79000000001
2010-12-01,29,"Fabricación de vehículos de motor, remolques",145022.11,2103.26,147125.37
2010-12-01,30,Fabricación de otro material de transporte,51574.32,2001.58,53575.9
2010-12-01,31,Fabricación de muebles,63704.58,18429.16,82133.74
2010-12-01,32,Otras industrias manufactureras,24331.26,6387.84,30719.1
2010-12-01,33,Reparación e instalación de maquinaria y equipo,53623.63,15767.05,69390.68
2010-12-01,35,"Suministro de energía eléctrica, gas, vapor  y aire c.",39064,1234.68,40298.68
2010-12-01,36,"Captación, depuración y distribución de agua",40080.26,467.47,40547.73
2010-12-01,37,Recogida y tratamiento de aguas residuales,4716.47,217.84,4934.31
2010-12-01,38,"Recogida, tratamiento y eliminación de residuos",89860.26,1560.26,91420.51999999999
2010-12-01,39,Actividades de descontaminación y otros,1137.42,129.21,1266.63
2010-12-01,41,Construcción de edificios,446735.84,124472.89,571208.73
2010-12-01,42,Ingeniería civil,69712.58,18757.47,88470.05
2010-12-01,43,Actividades de construcción especializada,527896.58,279686.05,807582.6299999999
2010-12-01,45,Venta y reparación de vehículos de motor,239717.26,82541.37,322258.63
2010-12-01,46,"Comercio al por mayor e intermediarios, excepto v. motor",751920.68,168668.58,920589.26
2010-12-01,47,"Comercio al por menor, excepto de vehículos motor",1296066.89,530437.79,1826504.68
2010-12-01,49,Transporte terrestre y por tubería,372732.16,194690.84,567423
2010-12-01,50,Transporte marítimo y por vías navegable,682.05,182.89,864.9399999999999
2010-12-01,51,Transporte aéreo,35681.84,142.53,35824.369999999995
2010-12-01,52,Almacenamiento y actividades anexas al transporte,154418.37,5850.84,160269.21
2010-12-01,53,Actividades postales y de correos,59366.53,4158.47,63525
2010-12-01,55,Servicios de alojamiento,199234.68,16720.31,215954.99
2010-12-01,56,Servicios de comidas y bebidas,704119.37,302488,1006607.37
2010-12-01,58,Edición,62258.58,9739.37,71997.95
2010-12-01,59,"Actividades cinematográficas, de vídeo y prog. telev.",33559.42,6629.95,40189.369999999995
2010-12-01,60,Actividades de programación y emisión de radio y telev.,25928.84,814.68,26743.52
2010-12-01,61,Telecomunicaciones,85836.11,4765.05,90601.16
2010-12-01,62,"Programación, consultoría y otras activ. ,  Informáticas",153747.89,18612.68,172360.57
2010-12-01,63,Servicios de información,18800.63,6649.32,25449.95
2010-12-01,64,"Servicios financieros, excepto seguros y fondos pens.",276386.79,3018.79,279405.57999999996
2010-12-01,65,"Seguros, reaseguros y fondos de pensiones",58443.53,3793.32,62236.85
2010-12-01,66,Actividades auxiliares a los servicios financieros y segur.,44623.11,44750.74,89373.85
2010-12-01,68,Actividades inmobiliarias,64752.79,29378.42,94131.20999999999
2010-12-01,69,Actividades jurídicas y de contabilidad,210963.05,69698.32,280661.37
2010-12-01,70,Actividades de las sedes centrales; activ. Consul. Gest. Empr.,54553.79,15845.53,70399.32
2010-12-01,71,Servicios técnicos de arquitectura e ingeniería,174495.26,49385.58,223880.84000000003
2010-12-01,72,Investigación y desarrollo,60375.21,9322.63,69697.84
2010-12-01,73,Publicidad y estudios de mercado,90051.84,23440.42,113492.26
2010-12-01,74,"Otras actividades profesionales, científicas y técnicas",47005.21,32945.11,79950.32
2010-12-01,75,Actividades veterinarias,9793.05,8657.32,18450.37
2010-12-01,77,Actividades de alquiler,115777.37,42247.32,158024.69
2010-12-01,78,Actividades relacionadas con el empleo,125357,1881.95,127238.95
2010-12-01,79,"Actividades de agencias de viajes, operadores turis.",41530.95,10008.26,51539.21
2010-12-01,80,Actividades de seguridad e investigación,123769.47,1838.47,125607.94
2010-12-01,81,Servicios a edificios y actividades de jardinería,499019.11,43276.58,542295.69
2010-12-01,82,Actividades administrativas de oficina y activ. Aux. empresas,178665.21,24329,202994.21
2010-12-01,84,Administración Pòblica y defensa; Seguridad Soc. oblig.,1094217.53,461,1094678.53
2010-12-01,85,Educación,705285.74,60667.42,765953.16
2010-12-01,86,Actividades sanitarias,879637.26,70381,950018.26
2010-12-01,87,Asistencia en establecimientos residenciales,210360.58,2408.11,212768.68999999997
2010-12-01,88,Actividades de servicios sociales sin alojamiento,331686,3828,335514
2010-12-01,90,"Actividades de creación, artísticas y espectáculos",26698,25263.21,51961.21
2010-12-01,91,"Actividades de bibliotecas, archivos, museos y o. act. Cult.",14130.47,1575.32,15705.789999999999
2010-12-01,92,Actividades de juegos de azar y apuestas,29029.21,5328.79,34358
2010-12-01,93,"Actividades deportivas, recreativas y de entretenimiento",126441.47,18342.21,144783.68
2010-12-01,94,Actividades asociativas,138169.74,17967.79,156137.53
2010-12-01,95,"Reparación de ordenadores, efectos personales y uso dom.",32637.37,68848.21,101485.58
2010-12-01,96,Otros servicios personales,156469.63,114873.58,271343.21
2010-12-01,97,Actividades de los hogares como empleado,43120.84,321.58,43442.42
2010-12-01,98,Actividades de los hogares como productores de bienes,0,0,0
2010-12-01,99,Actividades de organizaciones y organ. Extraterritoriales,2280.05,14,2294.05
2011-01-01,01,"Agricultura, ganadería, caza y servicios",34239.75,273068.8,307308.55
2011-01-01,02,Silvicultura y explotación forestal,18104.8,3254.4,21359.2
2011-01-01,03,Pesca y acuicultura,1610.6,2169.15,3779.75
2011-01-01,05,"Extracción de antracita, hulla y lignito",69.75,212.8,282.55
2011-01-01,06,Extracción de crudo de petróleo y gas natural,38,7,45
2011-01-01,07,Extracción de minerales metálicos,1480.8,61,1541.8
2011-01-01,08,Otras industrias extractivas,19731.65,1724.1,21455.75
2011-01-01,09,Actividades de apoyo a las industrias extractivas,1501.7,92.2,1593.9
2011-01-01,10,Industria de la alimentación,293724.5,39060.65,332785.15
2011-01-01,11,Fabricación de bebidas,45008.35,3181.6,48189.95
2011-01-01,12,Industria del tabaco,2854.65,34.5,2889.15
2011-01-01,13,Industria textil,40458.25,5074.2,45532.45
2011-01-01,14,Confección de prendas de vestir,46483.95,12264,58747.95
2011-01-01,15,Industria del cuero y del calzado,31426.65,4852.8,36279.450000000004
2011-01-01,16,"Industria de la madera y del corcho, excepto muebles",54877.7,19113.55,73991.25
2011-01-01,17,Industria del papel,42541.8,1629.3,44171.100000000006
2011-01-01,18,Artes gráficas y reproducción de soportes grabados,65828.4,15374.6,81203
2011-01-01,19,Coquerías y refino de petróleo,9127.65,38.35,9166
2011-01-01,20,Industria química,82722.75,3315.4,86038.15
2011-01-01,21,Fabricación de productos farmacéuticos,42002.7,116.35,42119.049999999996
2011-01-01,22,Fabricación de productos de caucho y plásticos,88206.35,5479.05,93685.40000000001
2011-01-01,23,Fabricación de otros productos minerales,114069.7,11734.1,125803.8
2011-01-01,24,"Metalurgia; fabricación de productos de hierro, acero",83564.65,10061.1,93625.75
2011-01-01,25,"Fabricación de productos metálicos, excepto maquina.",221932.1,39308.4,261240.5
2011-01-01,26,"Fabricación de productos informáticos, electró. ópticos",33038.35,2306.45,35344.799999999996
2011-01-01,27,Fabricación de material y equipo eléctrico,52026.55,5558.95,57585.5
2011-01-01,28,Fabricación de maquinaria y equipo n.c.o.p.,108113.7,15382,123495.7
2011-01-01,29,"Fabricación de vehículos de motor, remolques",145436.75,2100.1,147536.85
2011-01-01,30,Fabricación de otro material de transporte,51436.65,1985.1,53421.75
2011-01-01,31,Fabricación de muebles,62390.5,18316.65,80707.15
2011-01-01,32,Otras industrias manufactureras,23981.35,6361.4,30342.75
2011-01-01,33,Reparación e instalación de maquinaria y equipo,53557.95,15734.9,69292.84999999999
2011-01-01,35,"Suministro de energía eléctrica, gas, vapor  y aire c.",38886.7,1235.7,40122.399999999994
2011-01-01,36,"Captación, depuración y distribución de agua",39798.35,463.2,40261.549999999996
2011-01-01,37,Recogida y tratamiento de aguas residuales,4703.45,218.2,4921.65
2011-01-01,38,"Recogida, tratamiento y eliminación de residuos",88840.95,1557.6,90398.55
2011-01-01,39,Actividades de descontaminación y otros,1109.25,129.3,1238.55
2011-01-01,41,Construcción de edificios,428058.55,123117.95,551176.5
2011-01-01,42,Ingeniería civil,66901.4,18470.5,85371.9
2011-01-01,43,Actividades de construcción especializada,511165.2,277284.1,788449.3
2011-01-01,45,Venta y reparación de vehículos de motor,238006.15,82381.25,320387.4
2011-01-01,46,"Comercio al por mayor e intermediarios, excepto v. motor",743325.4,168303.4,911628.8
2011-01-01,47,"Comercio al por menor, excepto de vehículos motor",1270521.7,528624.25,1799145.95
2011-01-01,49,Transporte terrestre y por tubería,368917.7,194173.8,563091.5
2011-01-01,50,Transporte marítimo y por vías navegable,554.75,182.4,737.15
2011-01-01,51,Transporte aéreo,35498.5,140.8,35639.3
2011-01-01,52,Almacenamiento y actividades anexas al transporte,152858.25,5848.5,158706.75
2011-01-01,53,Actividades postales y de correos,57339.2,4146.75,61485.95
2011-01-01,55,Servicios de alojamiento,193751.25,16597.8,210349.05
2011-01-01,56,Servicios de comidas y bebidas,686313.15,301295.6,987608.75
2011-01-01,58,Edición,61476.05,9699.5,71175.55
2011-01-01,59,"Actividades cinematográficas, de vídeo y prog. telev.",32756.4,6625.9,39382.3
2011-01-01,60,Actividades de programación y emisión de radio y telev.,25903.7,813.25,26716.95
2011-01-01,61,Telecomunicaciones,85801.45,4767.3,90568.75
2011-01-01,62,"Programación, consultoría y otras activ. ,  Informáticas",153938.75,18626.5,172565.25
2011-01-01,63,Servicios de información,18264.85,6607.6,24872.449999999997
2011-01-01,64,"Servicios financieros, excepto seguros y fondos pens.",274999.8,3031.15,278030.95
2011-01-01,65,"Seguros, reaseguros y fondos de pensiones",58410.1,3769.05,62179.15
2011-01-01,66,Actividades auxiliares a los servicios financieros y segur.,44524.75,44660.8,89185.55
2011-01-01,68,Actividades inmobiliarias,64627.2,29311.65,93938.85
2011-01-01,69,Actividades jurídicas y de contabilidad,209939.4,69738.85,279678.25
2011-01-01,70,Actividades de las sedes centrales; activ. Consul. Gest. Empr.,54030.1,15921.3,69951.4
2011-01-01,71,Servicios técnicos de arquitectura e ingeniería,171785.15,49180.65,220965.8
2011-01-01,72,Investigación y desarrollo,59725.9,9217.85,68943.75
2011-01-01,73,Publicidad y estudios de mercado,85282.8,23435.85,108718.65
2011-01-01,74,"Otras actividades profesionales, científicas y técnicas",46845.8,32751.05,79596.85
2011-01-01,75,Actividades veterinarias,9676,8645.15,18321.15
2011-01-01,77,Actividades de alquiler,112573.25,41874.85,154448.1
2011-01-01,78,Actividades relacionadas con el empleo,113172.85,1874.75,115047.6
2011-01-01,79,"Actividades de agencias de viajes, operadores turis.",40577.55,9935.2,50512.75
2011-01-01,80,Actividades de seguridad e investigación,122445.25,1836.6,124281.85
2011-01-01,81,Servicios a edificios y actividades de jardinería,492498.9,43063.95,535562.85
2011-01-01,82,Actividades administrativas de oficina y activ. Aux. empresas,174160.45,24162.35,198322.80000000002
2011-01-01,84,Administración Pòblica y defensa; Seguridad Soc. oblig.,1074033.8,456.45,1074490.25
2011-01-01,85,Educación,698803.4,60510.15,759313.55
2011-01-01,86,Actividades sanitarias,874605.5,70372.65,944978.15
2011-01-01,87,Asistencia en establecimientos residenciales,208634.5,2408.9,211043.4
2011-01-01,88,Actividades de servicios sociales sin alojamiento,328403.5,3827.2,332230.7
2011-01-01,90,"Actividades de creación, artísticas y espectáculos",25556.25,24957.6,50513.85
2011-01-01,91,"Actividades de bibliotecas, archivos, museos y o. act. Cult.",13823.1,1549.65,15372.75
2011-01-01,92,Actividades de juegos de azar y apuestas,28695.35,5337,34032.35
2011-01-01,93,"Actividades deportivas, recreativas y de entretenimiento",124890.55,18306.15,143196.7
2011-01-01,94,Actividades asociativas,135344.9,17936.85,153281.75
2011-01-01,95,"Reparación de ordenadores, efectos personales y uso dom.",32171.5,68473.55,100645.05
2011-01-01,96,Otros servicios personales,152713.3,114648.05,267361.35
2011-01-01,97,Actividades de los hogares como empleado,43000.75,323.7,43324.45
2011-01-01,98,Actividades de los hogares como productores de bienes,0,0,0
2011-01-01,99,Actividades de organizaciones y organ. Extraterritoriales,2285.15,13.5,2298.65
2011-02-01,01,"Agricultura, ganadería, caza y servicios",34231.85,272364.55,306596.39999999997
2011-02-01,02,Silvicultura y explotación forestal,18650.2,3286.25,21936.45
2011-02-01,03,Pesca y acuicultura,1593.6,2140.05,3733.65
2011-02-01,05,"Extracción de antracita, hulla y lignito",76.55,206.5,283.05
2011-02-01,06,Extracción de crudo de petróleo y gas natural,46.9,7,53.9
2011-02-01,07,Extracción de minerales metálicos,1488.95,60.15,1549.1000000000001
2011-02-01,08,Otras industrias extractivas,19705.6,1708.35,21413.949999999997
2011-02-01,09,Actividades de apoyo a las industrias extractivas,1505.4,90.1,1595.5
2011-02-01,10,Industria de la alimentación,293824.75,38982,332806.75
2011-02-01,11,Fabricación de bebidas,45247.65,3160.4,48408.05
2011-02-01,12,Industria del tabaco,2870.35,35,2905.35
2011-02-01,13,Industria textil,40530.85,5054.35,45585.2
2011-02-01,14,Confección de prendas de vestir,46786.75,12218.65,59005.4
2011-02-01,15,Industria del cuero y del calzado,32867.75,4825.25,37693
2011-02-01,16,"Industria de la madera y del corcho, excepto muebles",54676.5,18952.15,73628.65
2011-02-01,17,Industria del papel,42373.75,1610.6,43984.35
2011-02-01,18,Artes gráficas y reproducción de soportes grabados,65578.1,15326.45,80904.55
2011-02-01,19,Coquerías y refino de petróleo,9139.5,38,9177.5
2011-02-01,20,Industria química,83002.15,3318.7,86320.84999999999
2011-02-01,21,Fabricación de productos farmacéuticos,41826.05,117.75,41943.8
2011-02-01,22,Fabricación de productos de caucho y plásticos,88879.5,5461,94340.5
2011-02-01,23,Fabricación de otros productos minerales,114006.3,11664.85,125671.15000000001
2011-02-01,24,"Metalurgia; fabricación de productos de hierro, acero",83723.75,9984,93707.75
2011-02-01,25,"Fabricación de productos metálicos, excepto maquina.",223098.3,39145.95,262244.25
2011-02-01,26,"Fabricación de productos informáticos, electró. ópticos",33122.2,2290.75,35412.95
2011-02-01,27,Fabricación de material y equipo eléctrico,52062.35,5536.35,57598.7
2011-02-01,28,Fabricación de maquinaria y equipo n.c.o.p.,108372.95,15291.15,123664.09999999999
2011-02-01,29,"Fabricación de vehículos de motor, remolques",145822.45,2094.7,147917.15000000002
2011-02-01,30,Fabricación de otro material de transporte,51387.55,1967,53354.55
2011-02-01,31,Fabricación de muebles,62079.1,18200.15,80279.25
2011-02-01,32,Otras industrias manufactureras,24239.8,6378.55,30618.35
2011-02-01,33,Reparación e instalación de maquinaria y equipo,53990.85,15759.95,69750.8
2011-02-01,35,"Suministro de energía eléctrica, gas, vapor  y aire c.",38986.6,1239,40225.6
2011-02-01,36,"Captación, depuración y distribución de agua",40062.25,459.45,40521.7
2011-02-01,37,Recogida y tratamiento de aguas residuales,4728.1,221.2,4949.3
2011-02-01,38,"Recogida, tratamiento y eliminación de residuos",88302,1565.5,89867.5
