fecha,cnae_cod,cnae_nombre,ccc_ultimo_dia,ccc_media_mes,trabajadores_erte_ultimo_dia,trabajadores_erte_media_mes,hombres_erte_ultimo_dia,mujeres_erte_ultimo_dia,hombres_erte_media_mes,mujeres_erte_media_mes
2020-11-01,99,Actividades de organizaciones y organismos extraterritoriales,5,4.733333333333333,30,28.933333333333334,9,21,NA,NA
2020-12-01,01,"Agricultura, ganadería, caza y servicios relacionados con las mismas",221,225.3548387096774,505,527.3548387096774,332,173,NA,NA
2020-12-01,02,Silvicultura y explotación forestal,14,15.096774193548386,42,46.70967741935485,29,13,NA,NA
2020-12-01,03,Pesca y acuicultura,33,35.87096774193549,127,137.96774193548387,101,26,NA,NA
2020-12-01,05,"Extracción de antracita, hulla y lignito",1,1,2,2,1,1,NA,NA
2020-12-01,06,Extracción de crudo de petróleo y gas natural,0,0,0,0,0,0,NA,NA
2020-12-01,07,Extracción de minerales metálicos,2,2,17,17,14,3,NA,NA
2020-12-01,08,Otras industrias extractivas,24,26.548387096774192,88,126.80645161290323,75,13,NA,NA
2020-12-01,09,Actividades de apoyo a las industrias extractivas,2,2,2,2,1,1,NA,NA
2020-12-01,10,Industria de la alimentación,1885,1932.6774193548385,8367,8644.645161290322,4713,3654,NA,NA
2020-12-01,11,Fabricación de bebidas,657,669.2903225806451,3088,3193.774193548387,2293,795,NA,NA
2020-12-01,12,Industria del tabaco,6,6,25,25,19,6,NA,NA
2020-12-01,13,Industria textil,398,408.4193548387097,2240,2265.451612903226,1160,1080,NA,NA
2020-12-01,14,Confección de prendas de vestir,850,859.258064516129,3948,3988.935483870968,867,3081,NA,NA
2020-12-01,15,Industria del cuero y del calzado,267,274.80645161290323,1365,1403.4516129032259,765,600,NA,NA
2020-12-01,16,"Industria de la madera y del corcho, excepto muebles; cestería y espartería",268,272.5483870967742,1084,1118.516129032258,816,268,NA,NA
2020-12-01,17,Industria del papel,132,133.03225806451613,701,694.8709677419355,418,283,NA,NA
2020-12-01,18,Artes gráficas y reproducción de soportes grabados,1860,1865.7419354838707,6742,6781.548387096775,4436,2306,NA,NA
2020-12-01,19,Coquerías y refino de petróleo,1,1,19,19.29032258064516,19,0,NA,NA
2020-12-01,20,Industria química,253,257.51612903225805,1473,1509.6774193548388,1021,452,NA,NA
2020-12-01,21,Fabricación de productos farmacéuticos,15,15.903225806451612,151,497.5806451612903,75,76,NA,NA
2020-12-01,22,Fabricación de productos de caucho y plásticos,244,248.70967741935482,1186,1248.8387096774195,766,420,NA,NA
2020-12-01,23,Fabricación de otros productos minerales no metálicos,259,266.0967741935484,1239,1393.1935483870968,832,407,NA,NA
2020-12-01,24,"Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones",136,140.80645161290323,785,792.8387096774194,629,156,NA,NA
2020-12-01,25,"Fabricación de productos metálicos, excepto maquinaria y equipo",1121,1149.6129032258066,4919,5135.1935483870975,3983,936,NA,NA
2020-12-01,26,"Fabricación de productos informáticos, electrónicos y ópticos",111,113.35483870967742,593,603.516129032258,398,195,NA,NA
2020-12-01,27,Fabricación de material y equipo eléctrico,138,141.83870967741936,806,892.8387096774194,513,293,NA,NA
2020-12-01,28,Fabricación de maquinaria y equipo n.c.o.p.,514,526.9354838709677,3040,3125.258064516129,2425,615,NA,NA
2020-12-01,29,"Fabricación de vehículos de motor, remolques y semirremolques",136,140.38709677419354,1204,1407.4193548387098,1047,157,NA,NA
2020-12-01,30,Fabricación de otro material de transporte,93,93.96774193548387,1380,1343.1612903225805,1073,307,NA,NA
2020-12-01,31,Fabricación de muebles,350,357.0645161290322,1387,1426.4193548387098,1054,333,NA,NA
2020-12-01,32,Otras industrias manufactureras,524,533.516129032258,2248,2266.4193548387093,1169,1079,NA,NA
2020-12-01,33,Reparación e instalación de maquinaria y equipo,600,610.7096774193549,2423,2459.7419354838707,1940,483,NA,NA
2020-12-01,35,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",56,57.54838709677419,246,253.06451612903226,175,71,NA,NA
2020-12-01,36,"Captación, depuración y distribución de agua",20,20,78,80.12903225806451,61,17,NA,NA
2020-12-01,37,Recogida y tratamiento de aguas residuales,6,6,17,17,13,4,NA,NA
2020-12-01,38,"Recogida, tratamiento y eliminación de residuos; valorización",97,99.25806451612904,438,432.16129032258067,311,127,NA,NA
2020-12-01,39,Actividades de descontaminación y otros servicios de gestión de residuos,11,11,18,18,12,6,NA,NA
2020-12-01,41,Construcción de edificios,1418,1425.9677419354837,3289,3339.1935483870966,1848,1441,NA,NA
2020-12-01,42,Ingeniería civil,69,69.7741935483871,159,158,121,38,NA,NA
2020-12-01,43,Actividades de construcción especializada,2177,2202.967741935484,4978,5045.967741935484,3788,1190,NA,NA
2020-12-01,45,Venta y reparación de vehículos de motor y motocicletas,4252,4306.225806451613,11820,12134.322580645161,9242,2578,NA,NA
2020-12-01,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",10420,10639.354838709678,41949,43343.161290322576,27263,14686,NA,NA
2020-12-01,47,"Comercio al por menor, excepto de vehículos de motor y motocicletas",20210,21024.225806451614,56435,63699.19354838709,17637,38798,NA,NA
2020-12-01,49,Transporte terrestre y por tubería,6262,6324.096774193548,16866,17009.419354838712,14188,2678,NA,NA
2020-12-01,50,Transporte marítimo y por vías navegables interiores,313,315.7741935483871,1069,1073.1935483870968,645,424,NA,NA
2020-12-01,51,Transporte aéreo,172,172.6451612903226,14488,14655.387096774193,7549,6939,NA,NA
