cnae2009_seccion_1digito_cod,cnae2009_seccion_1digito_nombre,cnae2009_division_2digitos_cod,cnae2009_division_2digitos_nombre,cnae2009_grupo_3digitos_cod,cnae2009_grupo_3digitos_nombre,cnae2009_clase_4digitos_cod,cnae2009_clase_4digitos_nombre,cnae2009_clase_4digitos_codint
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",461,Intermediarios del comercio,4613,Intermediarios del comercio de la madera y materiales de construcción,G4613
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",461,Intermediarios del comercio,4614,"Intermediarios del comercio de maquinaria, equipo industrial, embarcaciones y aeronaves",G4614
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",461,Intermediarios del comercio,4615,"Intermediarios del comercio de muebles, artículos para el hogar y ferretería",G4615
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",461,Intermediarios del comercio,4616,"Intermediarios del comercio de textiles, prendas de vestir, peletería, calzado y artículos de cuero",G4616
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",461,Intermediarios del comercio,4617,"Intermediarios del comercio de productos alimenticios, bebidas y tabaco",G4617
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",461,Intermediarios del comercio,4618,Intermediarios del comercio especializados en la venta de otros productos específicos,G4618
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",461,Intermediarios del comercio,4619,Intermediarios del comercio de productos diversos,G4619
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",462,Comercio al por mayor de materias primas agrarias y de animales vivos,4621,"Comercio al por mayor de cereales, tabaco en rama, simientes y alimentos para animales",G4621
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",462,Comercio al por mayor de materias primas agrarias y de animales vivos,4622,Comercio al por mayor de flores y plantas,G4622
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",462,Comercio al por mayor de materias primas agrarias y de animales vivos,4623,Comercio al por mayor de animales vivos,G4623
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",462,Comercio al por mayor de materias primas agrarias y de animales vivos,4624,Comercio al por mayor de cueros y pieles,G4624
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",463,"Comercio al por mayor de productos alimenticios, bebidas y tabaco",4631,Comercio al por mayor de frutas y hortalizas,G4631
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",463,"Comercio al por mayor de productos alimenticios, bebidas y tabaco",4632,Comercio al por mayor de carne y productos cárnicos,G4632
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",463,"Comercio al por mayor de productos alimenticios, bebidas y tabaco",4633,"Comercio al por mayor de productos lácteos, huevos, aceites y grasas comestibles",G4633
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",463,"Comercio al por mayor de productos alimenticios, bebidas y tabaco",4634,Comercio al por mayor de bebidas,G4634
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",463,"Comercio al por mayor de productos alimenticios, bebidas y tabaco",4635,Comercio al por mayor de productos del tabaco,G4635
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",463,"Comercio al por mayor de productos alimenticios, bebidas y tabaco",4636,"Comercio al por mayor de azúcar, chocolate y confitería",G4636
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",463,"Comercio al por mayor de productos alimenticios, bebidas y tabaco",4637,"Comercio al por mayor de café, té, cacao y especias",G4637
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",463,"Comercio al por mayor de productos alimenticios, bebidas y tabaco",4638,Comercio al por mayor de pescados y mariscos y otros productos alimenticios,G4638
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",463,"Comercio al por mayor de productos alimenticios, bebidas y tabaco",4639,"Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco",G4639
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",464,Comercio al por mayor de artículos de uso doméstico,4641,Comercio al por mayor de textiles,G4641
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",464,Comercio al por mayor de artículos de uso doméstico,4642,Comercio al por mayor de prendas de vestir y calzado,G4642
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",464,Comercio al por mayor de artículos de uso doméstico,4643,Comercio al por mayor de aparatos electrodomésticos,G4643
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",464,Comercio al por mayor de artículos de uso doméstico,4644,"Comercio al por mayor de porcelana, cristalería y artículos de limpieza",G4644
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",464,Comercio al por mayor de artículos de uso doméstico,4645,Comercio al por mayor de productos perfumería y cosmética,G4645
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",464,Comercio al por mayor de artículos de uso doméstico,4646,Comercio al por mayor de productos farmacéuticos,G4646
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",464,Comercio al por mayor de artículos de uso doméstico,4647,"Comercio al por mayor de muebles, alfombras y aparatos de iluminación",G4647
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",464,Comercio al por mayor de artículos de uso doméstico,4648,Comercio al por mayor de artículos de relojería y joyería,G4648
G,Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",464,Comercio al por mayor de artículos de uso doméstico,4649,Comercio al por mayor de otros artículos de uso doméstico,G4649
